OOBIOOOOOOOOOOOBIBII, Trânsito bom Cristiano Machado e há trechos intensos mas fluindo principalmente sentido bairro e entre B Vasconcelos S de Brito ,Notification,0,2,2,0,OOBIOOOOOOOOOOOBIBII,OOBIOOOOOOOOBOOBIIII,OOBIOOOOOOOOOOOBIBII,Notification,Notification,Notification,578fb11f77bea,57b9d2b577f53,579df7d7a1f31,Gtpv9JQjmh
OOOOOOOOO, Gentileza registrar esta ocorrência em nosso Fale Conosco site ,Notification,0,0,0,0,OOOOOOOOO,OOOOOOOOO,OOOOOOOOO,Notification,Notification,Notification,578fb11f77bea,579df7d7a1f31,57c569391e177,Gu560Ox9pc
OOOBOBOBII, Trânsito liberado na Brasil com Sergipe sentido Praça da Liberdade ,Notification,0,0,0,0,OOOBOBOBII,OOOBOBOBII,OOOBOBOBII,Notification,Notification,Notification,578fb11f77bea,579df7d7a1f31,57c569391e177,GuQBrQs2B6
OOOBIOOOBIOBII, Trânsito intenso na Bias Fortes a partir da Espírito Santo sentido Praça Raul Soares ,Alert,0,0,0,0,OOOBIOOOBIOBII,OOOBIOOOBIOBII,OOOBIOOOBIOBII,Alert,Alert,Alert,579df7d7a1f31,57de9eb604a11,57eb04ab2e6fd,GvTneVgLBj
OOOBII, Trânsito bom na Avenida Afonso Pena ,Notification,0,0,0,0,OOOBII,OOOBII,OOOBII,Notification,Notification,Notification,578fb11f77bea,579df7d7a1f31,57c569391e177,Gwi8m4LJCw
OOOBIIIOOOBIOB, Trânsito intenso na Nossa Senhora do Carmo a Partir da BR 356 sentido centro ,Alert,0,0,0,0,OOOBIIIOOOBIOB,OOOBIIIOOOBIOB,OOOBIIIOOOBIOB,Alert,Alert,Alert,579df7d7a1f31,57de9eb604a11,57eb04ab2e6fd,Gxda1qOaIU
OOOOOOOOOOOOOOOO, Serviço especial de transporte para o jogo Cruzeiro x Atlético dia 8 3 no Mineirão site ,Notification,0,1,0,1,OOOOOOOOOOOOOOBO,OOOOOOOOOOOOOOOO,OOOOOOOOOOOOOOOO,Notification,Notification,Notification,578fb11f77bea,57b9d2b577f53,57c569391e177,GydwKDVEIJ
OOOOOBIOOBOO, Veículo com problema mecânico na Cristiano Machado após a Vilarinho sentido bairro ,Alert,0,0,0,0,OOOOOBIOOBOO,OOOOOBIOOBOO,OOOOOBIOOBOO,Alert,Alert,Alert,579003e42a195,57c569391e177,57de9eb604a11,GzoL4B99K3
OOOOOOOOOBIOOBIOOBII, Trânsito alterna trechos bons e intensos mas fluindo na Avenida Amazonas bom na Via Expressa próximo ao Metro da Gameleira ,Alert,0,0,0,0,OOOOOOOOOBIOOBIOOBII,OOOOOOOOOBIOOBIOOBII,OOOOOOOOOBIOOBIOOBII,Alert,Alert,Alert,579df7d7a1f31,57e7e133bbf9c,57de9eb604a11,H0LTSqMbLr
OOOOBIOBIOBII, Trânsito está lento na Bias Fortes com Espírito Santo sentido Praça Raul Soares ,Alert,0,0,0,0,OOOOBIOBIOBII,OOOOBIOBIOBII,OOOOBIOBIOBII,Alert,Alert,Alert,578fb11f77bea,579df7d7a1f31,57c569391e177,H0ub6Omqie
OOOOBOBII, ATUALIZAÇÃO Via liberada na Bahia com Viaduto Santa Tereza ,Notification,0,0,0,0,OOOOBOBII,OOOOBOBII,OOOOBOBII,Notification,Notification,Notification,578fb11f77bea,579df7d7a1f31,57c569391e177,H1cPFBkVR3
OOOOOBIOOBIOBI, Veículo com problema mecânico na BR 356 antes do Shopping Ponteio sentido BH Shopping ,Alert,0,0,0,0,OOOOOBIOOBIOBI,OOOOOBIOOBIOBI,OOOOOBIOOBIOBI,Alert,Alert,Alert,578fb11f77bea,578fb11f77bea,57b4d7be3058a,H1yRaalfCw
OOOOOOOOOOOOBIOOOBII, Atualização Acidente entre veículo e moto SAMU acionado e ocupa 2 faixas Tereza Cristina sentido bairro após Viaduto Itamar Franco ,Incident,0,0,0,0,OOOOOOOOOOOOBIOOOBII,OOOOOOOOOOOOBIOOOBII,OOOOOOOOOOOOBIOOOBII,Incident,Alert,Incident,579df7d7a1f31,57c569391e177,57de9eb604a11,H2DZQ2iuVM
OOOOOOBOBOBI, ATUALIZAÇÃO Via liberada no acidente na Amazonas com Curitiba sentido Praça Sete ,Notification,0,0,0,0,OOOOOOBOBOBI,OOOOOOBOBOBI,OOOOOOBOBOBI,Notification,Notification,Notification,578fb11f77bea,579df7d7a1f31,57c569391e177,H2uVAKcyuh
OOBIOOBIOO, Acidente na BR 356 antes do Shopping Ponteio sentido bairro ,Incident,0,0,0,0,OOBIOOBIOO,OOBIOOBIOO,OOBIOOBIOO,Incident,Alert,Incident,578fb11f77bea,579df7d7a1f31,579e226a688db,H3K2NUWnxE
OOOBOBIOBOBOOBIOBOB, Trânsito intenso na Contorno entre Cristóvão Colombo e Curitiba sentido Assembléia e entre Tereza Cristina e Bahia sentido Savassi ,Alert,0,0,0,0,OOOBOBIOBOBOOBIOBOB,OOOBOBIOBOBOOBIOBOB,OOOBOBIOBOBOOBIOBOB,Alert,Alert,Alert,579df7d7a1f31,57c569391e177,57de9eb604a11,H4CYKhpKXv
OOOOBIOBOBIOBII, Trânsito está lento na Antônio Carlos sentido centro entre Abrahão Caran e Viaduto São Francisco ,Alert,0,0,0,0,OOOOBIOBOBIOBII,OOOOBIOBOBIOBII,OOOOBIOBOBIOBII,Alert,Alert,Alert,578fb11f77bea,57b4d7be3058a,579df7d7a1f31,H4n1UefiJG
OOOOOOOOBIOBII, Atualização Via Liberada Veículo com problema mecânico na Antônio Carlos com Leopoldino dos Passos ,Notification,0,0,0,0,OOOOOOOOBIOBII,OOOOOOOOBIOBII,OOOOOOOOBIOBII,Notification,Notification,Notification,579e226a688db,579df7d7a1f31,57c569391e177,H6XVo4NApP
OOOBIIOOOOOOOO, Trânsito bom na Avenida Raja Gabaglia e trechos com maior volume mas boa fluidez ,Notification,0,0,0,0,OOOBIIOOOOOOOO,OOOBIIOOOOOOOO,OOOBIIOOOOOOOO,Notification,Notification,Notification,578fb11f77bea,57b9d2b577f53,579df7d7a1f31,H8NMpXSbvQ
OOOBII, Trânsito bom na Avenida Raja Gabaglia ,Notification,0,0,0,0,OOOBII,OOOBII,OOOBII,Notification,Notification,Notification,578fb11f77bea,579df7d7a1f31,57c569391e177,H8c1Lf5aik
OOOO,Início das operações do ,Notification,0,0,0,0,OOOO,OOOO,OOOO,Notification,Notification,Notification,579df7d7a1f31,57de9eb604a11,57eb04ab2e6fd,HALn9QP3KZ
OOOBBIOB, Trânsito intenso na Contorno Barro Preto sentido Rodoviária ,Alert,0,0,0,0,OOOBBIOB,OOOBBIOB,OOOBBIOB,Alert,Alert,Alert,579df7d7a1f31,57c569391e177,57de9eb604a11,HCmuDBu0yQ
OOOBIOBOBOB, Trânsito intenso na Teresa Cristina sentido centro entre Ingai e Contorno ,Alert,0,0,0,0,OOOBIOBOBOB,OOOBIOBOBOB,OOOBIOBOBOB,Alert,Alert,Alert,578fb11f77bea,57b4d7be3058a,579df7d7a1f31,HDWVX0Fjwq
OOBOOBIOOOB, Manifestação na Amazonas altura do Cefet I causa lentidão sentido centro ,Alert,0,2,0,2,OOBOOBOOOOO,OOBOOBIOOOB,OOBOOBIOOOB,Alert,Alert,Alert,578ffa68da02b,57c569391e177,57de9eb604a11,HGPkWkvD1C
OOOBII, Trânsito bom na Avenida Raja Gabaglia ,Notification,0,0,0,0,OOOBII,OOOBII,OOOBII,Notification,Notification,Notification,579df7d7a1f31,57de9eb604a11,57eb04ab2e6fd,HHYBhwL3WE
OOOBIOOOOOOOOBIOOBIIII, Trânsito bom na Avenida Amazonas e há trechos intensos mas fluindo bom na Via Expressa próximo a Estação do Metro da Gameleira ,Notification,0,0,0,0,OOOBIOOOOOOOOBIOOBIIII,OOOBIOOOOOOOOBIOOBIIII,OOOBIOOOOOOOOBIOOBIIII,Notification,Notification,Notification,578fb11f77bea,57969c7874307,579df7d7a1f31,HIR9YD7jVS
OOOOOOOBIIOBIOBOOOO, Queda de árvore de médio porte na Saturnino de Brito entre Rio Branco e Oiapoque Trânsito em 1 faixa ,Alert,0,0,0,0,OOOOOOOBIIOBIOBOOOO,OOOOOOOBIIOBIOBOOOO,OOOOOOOBIIOBIOBOOOO,Incident,Alert,Alert,579003e42a195,57c569391e177,57de9eb604a11,HKBYga7G7U
OOOOBII, Trânsito está bom no Complexo da Lagoinha,Notification,0,0,0,0,OOOOBII,OOOOBII,OOOOBII,Notification,Notification,Notification,578fed8279970,578fb11f77bea,57c569391e177,HLPKnonTUP
OOOBIIOOOOOOO, Trânsito bom na Avenida Raja Gabaglia e trechos com maior volume mas fluindo ,Notification,0,0,0,0,OOOBIIOOOOOOO,OOOBIIOOOOOOO,OOOBIIOOOOOOO,Notification,Notification,Notification,579df7d7a1f31,57c569391e177,57de9eb604a11,HLVmntJNnP
OOOOBIBIBIBI, Trânsito está lento na Região Hospitalar Alfredo Balena Francisco Sales b Monteiro ,Alert,0,1,0,1,OOOOBIBIBIII,OOOOBIBIBIBI,OOOOBIBIBIBI,Alert,Alert,Alert,578fb11f77bea,579df7d7a1f31,57c569391e177,HLXTV9kEsa
OOOOOOOOOOOOOOOOO, Na BHTRANS reclamações sobre ônibus podem ser registradas via tel156 presencialmente Buritis e BHResolve ou no portal ,Notification,0,0,0,0,OOOOOOOOOOOOOOOOO,OOOOOOOOOOOOOOOOO,OOOOOOOOOOOOOOOOO,Notification,Notification,Notification,579df7d7a1f31,57c569391e177,57e7e133bbf9c,HM7Ba1nVcm
OOOOOOOOOOOOO,Novos itinerários de linhas na Área Central a partir de 7 3 site ,Notification,0,0,0,0,OOOOOOOOOOOOO,OOOOOOOOOOOOO,OOOOOOOOOOOOO,Notification,Notification,Notification,578fb11f77bea,57b9d2b577f53,57c569391e177,HMgptF6Zv2
OOOBIOOBIIOOOOBIIOOOOBI, Manifestantes ocupam a Afonso Pena frente ao Tribunal de Justiça Trânsito desviado para a Rua da Bahia com retenção até a Rua Caetés,Incident,0,3,0,3,OOOBIOOOOOOOOOBIIOOOOBI,OOOBIOOBIIOOOOBIIOOOOBI,OOOBIOOBIIOOOOBIIOOOOBI,Incident,Incident,Incident,578fb11f77bea,57969c7874307,579df7d7a1f31,HN34HQalq5
OOOBIIIOB, Trânsito intenso na Nossa Senhora do Carmo com Contorno ,Alert,0,0,0,0,OOOBIIIOB,OOOBIIIOB,OOOBIIIOB,Alert,Alert,Alert,578fb11f77bea,57b4d7be3058a,579df7d7a1f31,HO5axS19ZZ
OOBIOO, Acidente no Viaduto A via liberada,Notification,0,0,0,0,OOBIOO,OOBIOO,OOBIOO,Notification,Notification,Notification,57a7ad4fd14eb,579df7d7a1f31,579e226a688db,HOsXlVednj
OOOOBIOBII, Trânsito está bom na Olegário Maciel sentido Praça da Assembléia ,Notification,0,0,0,0,OOOOBIOBII,OOOOBIOBII,OOOOBIOBII,Notification,Notification,Notification,578fefba62227,578fb11f77bea,57c569391e177,HQ3qB1l7e2
OOOBIIOBIIOBIIIOBIIOBII, Trânsito bom na Avenida Carlos Luz na Avenida Pedro II no Elevado D Helena Greco na Avenida Bias Fortes na Praça Raul Soares ,Notification,0,0,0,0,OOOBIIOBIIOBIIIOBIIOBII,OOOBIIOBIIOBIIIOBIIOBII,OOOBIIOBIIOBIIIOBIIOBII,Notification,Alert,Notification,578fefba62227,57c569391e177,57de9eb604a11,HRr21Uy2t6
OOBIIIOOOOOOOOOBIIOOOBIII, Trânsito bom Avenida NS do Carmo e trechos com maior volume mas fluindo bom no trevo BH Shopping no entorno da Praça M Goes Menicucci ,Notification,0,0,0,0,OOBIIIOOOOOOOOOBIIOOOBIII,OOBIIIOOOOOOOOOBIIOOOBIII,OOBIIIOOOOOOOOOBIIOOOBIII,Notification,Notification,Alert,579df7d7a1f31,57c569391e177,57e7e133bbf9c,HSEGjFn6yA
OOOOOOOOOOOOOOO, Contribua com a promoção do uso da bicicleta em BH em 10 minutos Acesse site ,Notification,0,0,1,1,OOOOOOOOOOOOOOO,OOOOOOOOOOOOOOO,OOOOOOOOOBOOOOO,Notification,Notification,Notification,579df7d7a1f31,57c569391e177,57de9eb604a11,HSG48gELnE
OOBIOBIIIOO, Acidente na Silva Lobo com Barão Homem de Melo sentido bairro ,Incident,0,1,0,1,OOBIOBIIIIO,OOBIOBIIIOO,OOBIOBIIIOO,Incident,Incident,Incident,57a7ad4fd14eb,579df7d7a1f31,579e226a688db,HSHL2rxBLC
OOOOBIIOOOBOO, ATUALIZAÇÃO Via liberada na Praça Raul Soares anel interno com Amazonas sentido bairro ,Notification,0,2,2,0,OOOOBIIOOOBOO,OOOOBIIBIOBOO,OOOOBIIOOOBOO,Notification,Notification,Notification,579df7d7a1f31,57c569391e177,57de9eb604a11,HTCwPtdHuA
OOOOOO, Boa Tarde Início das operações do ,Notification,0,0,0,0,OOOOOO,OOOOOO,OOOOOO,Notification,Notification,Notification,579df7d7a1f31,57c569391e177,57de9eb604a11,HVxYLLAhIf
OOOOOO, Final das operações do Twitter BHTRANS ,Notification,0,0,0,0,OOOOOO,OOOOOO,OOOOOO,Notification,Notification,Notification,579df7d7a1f31,57de9eb604a11,57e7e133bbf9c,HWmGxpwl1t
OOOOBIOOO, MANIFESTAÇÃO Manifestantes chegaram na Praça Sete Trânsito foi desviado ,Incident,0,1,0,1,OOOOBIIOO,OOOOBIOOO,OOOOBIOOO,Incident,Incident,Alert,579df7d7a1f31,57c569391e177,57e7e133bbf9c,HX5L2BnxUs
OOOOBIOOBIBOB, ATUALIZAÇÃO Via liberada na Cristiano Machado após a Pedro I FAMINAS sentido centro ,Notification,0,0,0,0,OOOOBIOOBIBOB,OOOOBIOOBIBOB,OOOOBIOOBIBOB,Notification,Notification,Notification,579df7d7a1f31,57c569391e177,57de9eb604a11,HYCrMcC2xy
OOOOOOOOOOOOOOOO, Fique Atento Novo atendimento nas linhas 5502C 5503A e 5503B a partir de 12 1 site ,Notification,0,4,0,4,OOOOOBIBOBOOOOOO,OOOOOOOOOOOOOOOO,OOOOOOOOOOOOOOOO,Alert,Notification,Notification,579df7d7a1f31,57c569391e177,57e7e133bbf9c,HYjGkKZGAs
OOOOBOOBI, Trânsito está bom na Amazonas com o Anel Rodoviário ,Notification,0,0,0,0,OOOOBOOBI,OOOOBOOBI,OOOOBOOBI,Notification,Notification,Notification,578fb11f77bea,57b4d7be3058a,579df7d7a1f31,HayRuJzqwH
OOOOOOOOOBII, Trânsito bom em todas as vias e acessos do Complexo da Lagoinha ,Notification,0,0,0,0,OOOOOOOOOBII,OOOOOOOOOBII,OOOOOOOOOBII,Notification,Notification,Notification,5796021475c5d,57c569391e177,57de9eb604a11,Hc3mseaunM
OOOOOOOOOOOOOO, Boa Tarde Hoje as linhas circulam com o quadro de horários de Domingo Feriado ,Notification,0,0,0,0,OOOOOOOOOOOOOO,OOOOOOOOOOOOOO,OOOOOOOOOOOOOO,Notification,Notification,Notification,578fb11f77bea,57b4d7be3058a,57c569391e177,He1WQz9y6N
OOOBIIOBIIIOBIIOBII, Trânsito bom na Avenida Pedro II no Elevado D Helena Greco na Avenida Bias Fortes na Praça Raul Soares ,Notification,0,3,0,3,OOBBIIOBIIIOBIIBBIIB,OOOBIIOBIIIOBIIOBII,OOOBIIOBIIIOBIIOBII,Notification,Notification,Notification,579df7d7a1f31,57c569391e177,57e7e133bbf9c,HhSwNI7id3
OOOOOOBOBIOOOBIOBII,17H14 ATUALIZAÇÃO Trânsito está retido na Amazonas do Anel Rodoviário até próximo ao Colégio Ordem e Progresso Nova Gameleira ,Incident,0,0,3,3,OOOOOOBOBIOOOBIOBII,OOOOOOBOBIOOOBIOBII,OOOOOOBOBIOOOBIIIBI,Incident,Incident,Incident,579df7d7a1f31,57c569391e177,57de9eb604a11,HhYdRHju3R
OOOOOOOOOOOOOOOO, Operação de trânsito para Festa Saideira Comida de Buteco no Mineirão sábado dia 16 5 site ,Notification,0,0,1,1,OOOOOOOOOOOOOOOO,OOOOOOOOOOOOOOOO,OOOOOOOOOOBOOOOO,Notification,Notification,Notification,579df7d7a1f31,57c569391e177,57e7e133bbf9c,HlD3gOePd3
OOOOBOBBIIOB, Trânsito está lento na Contorno com Andradas Praça da Estação sentido centro ,Alert,0,0,0,0,OOOOBOBBIIOB,OOOOBOBBIIOB,OOOOBOBBIIOB,Alert,Alert,Alert,578fb11f77bea,57b4d7be3058a,579df7d7a1f31,Hmntl0AZvv
OOOOOOOOOOBIOOOOOOBIOBII, Trânsito bom e trechos com maior volume mas fluindo na Cristiano Machado e é intenso sentido bairro entre B Vasconcelos e S de Brito ,Notification,0,2,2,0,OOOOOOOOOOBIOOOOOOBIOBII,OOOOOOOOOOBIOOOBIOBIOBII,OOOOOOOOOOBIOOOOOOBIOBII,Notification,Notification,Alert,578fb11f77bea,57969c7874307,57c569391e177,HpEfKBJyUf
OOOOBIOBOB, Trânsito está lento no Viaduto Leste com Contorno sentido centro ,Alert,0,0,0,0,OOOOBIOBOB,OOOOBIOBOB,OOOOBIOBOB,Alert,Alert,Alert,578fb11f77bea,579df7d7a1f31,57c569391e177,Hq5f0F8hfX
OOOOBIIOB, ATUALIZAÇÃO Via liberada na Praça da Bandeira sentido Mangabeiras ,Notification,0,0,0,0,OOOOBIIOB,OOOOBIIOB,OOOOBIIOB,Notification,Notification,Notification,579df7d7a1f31,57de9eb604a11,57eb04ab2e6fd,HsiYAOuCum
OOOOBIOBIOO, ATUALIZAÇÃO Via liberada na Cristóvão Colombo com Getúlio Vargas sentido bairro ,Notification,0,0,0,0,OOOOBIOBIOO,OOOOBIOBIOO,OOOOBIOBIOO,Notification,Notification,Notification,578fb11f77bea,579df7d7a1f31,57c569391e177,Ht2jnm4gpS
OOOOOOBIOOOOO, MANIFESTAÇÃO Manifestantes estão na altura do Minas Shopping Trânsito está lento no local ,Alert,0,0,0,0,OOOOOOBIOOOOO,OOOOOOBIOOOOO,OOOOOOBIOOOOO,Alert,Alert,Alert,578fb11f77bea,579df7d7a1f31,57c8e18e0eeb4,HvIyLA43QS
OOOOBIOBOBIOOOB, Veículo com defeito na Afonso Pena entre Bahia e Álvares Cabral prejudica trânsito sentido Mangabeiras ,Alert,0,0,0,0,OOOOBIOBOBIOOOB,OOOOBIOBOBIOOOB,OOOOBIOBOBIOOOB,Alert,Alert,Alert,578fb11f77bea,579df7d7a1f31,57c569391e177,HvKFwAn7lj
OOOOBIIOBIBIOOOOOO, Trânsito está lento na Viana do Castelo com Antônio Carlos São Francisco Há registro de acidente no local ,Alert,0,0,0,0,OOOOBIIOBIBIOOOOOO,OOOOBIIOBIBIOOOOOO,OOOOBIIOBIBIOOOOOO,Incident,Alert,Alert,578fb11f77bea,579df7d7a1f31,57c569391e177,Hw1wkkPspj
OOOOBIOBOBIOBOOBIOBIOBOOOBI, Trânsito está lento na Pedro I sentido centro entre J Samaha e Barragem e na A Carlos entre Santa Rosa e Anel e com o Viaduto B ,Alert,0,1,1,0,OOOOBIOBOBIOBOOBIOBIOBOOOBI,OOOOBIOBOBIOBOOBIOBIOOOOOBI,OOOOBIOBOBIOBOOBIOBIOBOOOBI,Alert,Alert,Alert,578fb11f77bea,57b4d7be3058a,579df7d7a1f31,HxntUMPcGj
OOBIIOOOB, Acidente no Túnel da Lagoinha prejudica trânsito sentido centro ,Alert,0,0,0,0,OOBIIOOOB,OOBIIOOOB,OOBIIOOOB,Alert,Alert,Incident,579df7d7a1f31,57c569391e177,57de9eb604a11,Hyrb1HDOdY
OOOOBIIOOOOOOOOOO, Operação Carnaval 2016 na Avenida Afonso Pena a partir de domingo dia 7 2 Saiba mais site ,Notification,0,0,0,0,OOOOBIIOOOOOOOOOO,OOOOBIIOOOOOOOOOO,OOOOBIIOOOOOOOOOO,Alert,Notification,Notification,578fb11f77bea,579df7d7a1f31,57b4d7be3058a,HzCKldWA2s
OOOBOBIOBIIOB, Trânsito intenso na Amazonas entre André Cavalcanti e Conde Pereira Carneiro sentido centro ,Alert,0,0,0,0,OOOBOBIOBIIOB,OOOBOBIOBIIOB,OOOBOBIOBIIOB,Alert,Alert,Alert,578fb11f77bea,57b9d2b577f53,579df7d7a1f31,HzFFSZiQXV
OOOOOBIOOOOOOOOO, Trânsito alterna trechos bons na Cristiano Machado sentido bairro e trechos com maior volume mas fluindo ,Notification,0,2,2,0,OOOOOBIOOOOOOOOO,OOOOOBIBIOOOOOOO,OOOOOBIOOOOOOOOO,Notification,Notification,Notification,578fb11f77bea,57b9d2b577f53,579df7d7a1f31,I0JE38ExjF
OOOOBI, Trânsito está lento no Viaduto Leste ,Alert,0,0,0,0,OOOOBI,OOOOBI,OOOOBI,Alert,Alert,Alert,578fb11f77bea,579df7d7a1f31,57c569391e177,I0gworsS2Z
OOOOBIIIOBIIBIIOB, Trânsito está lento na Nossa Senhora do Carmo com Professor Rodrigues Seabra Trevo do belvedere sentido centro ,Alert,0,0,0,0,OOOOBIIIOBIIBIIOB,OOOOBIIIOBIIBIIOB,OOOOBIIIOBIIBIIOB,Alert,Alert,Alert,578fb11f77bea,57b4d7be3058a,579df7d7a1f31,I0tOq9l8wi
OOOBIIOOOOOOOOOBIIIOOBII, Trânsito bom na Avenida Pedro II e trechos com maior volume mas fluindo bom no Elevado D Helena Greco bom na Praça Raul Soares ,Notification,0,0,0,0,OOOBIIOOOOOOOOOBIIIOOBII,OOOBIIOOOOOOOOOBIIIOOBII,OOOBIIOOOOOOOOOBIIIOOBII,Notification,Notification,Notification,579df7d7a1f31,578fed8279970,57de9eb604a11,I11usVKXAc
OOOBOOBIOO, Trânsito intenso na Amazonas após o Anel rodoviário sentido bairro ,Alert,0,0,0,0,OOOBOOBIOO,OOOBOOBIOO,OOOBOOBIOO,Alert,Alert,Alert,579df7d7a1f31,57c569391e177,57de9eb604a11,I1WQd916gV
OOOOOBIOBOB, Veículo com problema mecânico na Afonso Pena com Tamoios sentido Rodoviária ,Alert,0,0,0,0,OOOOOBIOBOB,OOOOOBIOBOB,OOOOOBIOBOB,Alert,Alert,Alert,578fb11f77bea,57b4d7be3058a,579df7d7a1f31,I2qG6Bbma0
OOOBIIOOOBIIOBIIOBII, Trânsito bom na Avenida Cristóvão Colombo no entorno da Praça da Liberdade na Avenida Bias Fortes na Praça Raul Soares ,Notification,0,0,0,0,OOOBIIOOOBIIOBIIOBII,OOOBIIOOOBIIOBIIOBII,OOOBIIOOOBIIOBIIOBII,Notification,Notification,Notification,57a73a07e4c2a,579df7d7a1f31,578fb11f77bea,I2qJydXld1
OOOBIOOOOOOOOOOOOOOBIII, Trânsito bom na Raja Gabaglia e trechos maior volume em cada sentido mas fluindo principalmente próximo ao acesso da Barão H de Melo ,Notification,0,0,0,0,OOOBIOOOOOOOOOOOOOOBIII,OOOBIOOOOOOOOOOOOOOBIII,OOOBIOOOOOOOOOOOOOOBIII,Notification,Notification,Notification,578fb11f77bea,579df7d7a1f31,57c569391e177,I3dhKowYZs
OOBIIOBOBIOOOOOO, Acidente na Rua Leopoldo Gomes entre Amazonita e Iara Pompéia deixa o trânsito impedido no trecho ,Incident,0,0,0,0,OOBIIOBOBIOOOOOO,OOBIIOBOBIOOOOOO,OOBIIOBOBIOOOOOO,Incident,Incident,Incident,579e226a688db,579df7d7a1f31,57c569391e177,I5H64r5nck
OOOOBOBOBIOBOOOOOBIIOBO, Trânsito está lento na Raja sentido centro entre 4ª RM e Contorno e intenso sentido bairro entre H Madre Teresa e Contorno e ,Alert,0,0,0,0,OOOOBOBOBIOBOOOOOBIIOBO,OOOOBOBOBIOBOOOOOBIIOBO,OOOOBOBOBIOBOOOOOBIIOBO,Alert,Alert,Alert,579df7d7a1f31,57c569391e177,57de9eb604a11,I5XaWwIe1j
OOOBOBOBI, Trânsito retido na Bahia entre Caetés e Afonso Pena ,Incident,0,0,0,0,OOOBOBOBI,OOOBOBOBI,OOOBOBOBI,Incident,Incident,Incident,578fb11f77bea,579df7d7a1f31,57c8e18e0eeb4,I66Jzgc9gv
BIOOOOOOOOOBIIIOOOBI, Carlos Luz fluindo bem com maior fluxo de veículos com a Conceição do Mato Dentro e com a Pedro II ,Notification,0,0,0,0,BIOOOOOOOOOBIIIOOOBI,BIOOOOOOOOOBIIIOOOBI,BIOOOOOOOOOBIIIOOOBI,Notification,Notification,Alert,578fb11f77bea,57969c7874307,579df7d7a1f31,I7qtE73GCO
OOOOOOOOOOOBOOOOOOOO, Boa Noite Não Estava acontecendo uma blitz da PM próximo à Colômbia com o término o trânsito começa a melhorar ,Notification,0,0,0,0,OOOOOOOOOOOBOOOOOOOO,OOOOOOOOOOOBOOOOOOOO,OOOOOOOOOOOBOOOOOOOO,Alert,Notification,Notification,579df7d7a1f31,57c569391e177,57e7e133bbf9c,I7wqVRS5rS
OOBIIOOOOO, Trânsito na Alameda Ezequiel Dias apenas para conversão à direita ,Alert,0,0,0,0,OOBIIOOOOO,OOBIIOOOOO,OOBIIOOOOO,Alert,Notification,Alert,578fed8279970,579df7d7a1f31,578fb11f77bea,ICccjvOoDu
OOOOBIIOOOOOOOOO, Operação Carnaval 2016 no bairro Santa Tereza a partir de sábado dia 6 2 Confira site ,Notification,0,2,2,0,OOOOBIIOOOOOOOOO,OOOOOBIOOOOOOOOO,OOOOBIIOOOOOOOOO,Notification,Notification,Notification,578fb11f77bea,579df7d7a1f31,57c8e18e0eeb4,ID4U6bYT9r
OOOBOOBIOB, Trânsito intenso na Amazonas com o Anel Rodoviário sentido Contagem ,Alert,0,0,0,0,OOOBOOBIOB,OOOBOOBIOB,OOOBOOBIOB,Alert,Alert,Alert,578fb11f77bea,57b9d2b577f53,579df7d7a1f31,IFFk15Wgb7
OOOOOOOO, Final das operações do Twitter BHTRANS Retornaremos Segunda,Notification,0,0,0,0,OOOOOOOO,OOOOOOOO,OOOOOOOO,Notification,Notification,Notification,579df7d7a1f31,57c569391e177,57e7e133bbf9c,IFZIYC25Xr
OOOBIOOOOOOOOBIOOBIIII, Trânsito bom na Avenida Amazonas e alterna trechos intensos mas fluindo bom na Via Expressa próximo a Estação do Metro da Gameleira ,Notification,0,0,0,0,OOOBIOOOOOOOOBIOOBIIII,OOOBIOOOOOOOOBIOOBIIII,OOOBIOOOOOOOOBIOOBIIII,Notification,Notification,Notification,578fb11f77bea,579df7d7a1f31,57c569391e177,IIoYXPywIH
OOOOOOOOOOOOOO, Radar risco de chuva fraca a moderada raios e ventos na RMBH Curta site ,Notification,0,0,0,0,OOOOOOOOOOOOOO,OOOOOOOOOOOOOO,OOOOOOOOOOOOOO,Alert,Notification,Notification,578fb11f77bea,579df7d7a1f31,57c569391e177,IKzL6Uopzy
OOOBIIOOOOOOOOBIOBIII, Trânsito bom na Avenida Silva Lobo e trechos com maior volume mas fluindo entre Tereza Cristina e Barão H de Melo ,Notification,0,0,0,0,OOOBIIOOOOOOOOBIOBIII,OOOBIIOOOOOOOOBIOBIII,OOOBIIOOOOOOOOBIOBIII,Notification,Notification,Notification,579df7d7a1f31,57c569391e177,57de9eb604a11,IL575Fc4UQ
OOOOOOOOOBIIIOBII, ATUALIZAÇÃO Via liberada na obra emergencial da SUDECAP na Rio Grande do Norte com Santa Rita Durão ,Notification,0,0,1,1,OOOOOOOOOBIIIOBII,OOOOOOOOOBIIIOBII,OOOOOOOBOBIIIOBII,Notification,Notification,Notification,578fb11f77bea,579df7d7a1f31,57c8e18e0eeb4,ILbmZ8AhAX
OOOOOOOOOOBIOBOOOO, ATUALIZAÇÃO Abatimento de PV Poço de Visita sem tampa na Cristiano Machado com Saramenha provoca retenção sentido bairro ,Incident,0,0,0,0,OOOOOOOOOOBIOBOOOO,OOOOOOOOOOBIOBOOOO,OOOOOOOOOOBIOBOOOO,Incident,Incident,Incident,578fb11f77bea,579df7d7a1f31,57c569391e177,ILxKA2gWSJ
